[lighthouse_ros-1] [INFO] [1727466691.517303608] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.519725627] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.522049239] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.524850178] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.527916039] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.530553314] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.533300161] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.536485909] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.540138612] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.542879922] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.545580937] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.548098436] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.551255202] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.553787645] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.556122591] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.558587054] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.561747746] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.564358207] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.566970426] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.570260487] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.573027445] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.575372132] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.578047813] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.580626052] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.583552970] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466691.586004896] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466691.588529487] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466691.590838785] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466691.593897479] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.596481051] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.599125640] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.601605640] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.605360823] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.607800749] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.610133454] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.613034225] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.616088864] [lighthouse_ros]: Angles: [0.02392284040835757, -2.070472261984838]
[lighthouse_ros-1] [INFO] [1727466691.618551808] [lighthouse_ros]: Angles: [0.02392284040835757, -2.070472261984838]
[lighthouse_ros-1] [INFO] [1727466691.620888365] [lighthouse_ros]: Angles: [0.02392284040835757, -2.070472261984838]
[lighthouse_ros-1] [INFO] [1727466691.623342846] [lighthouse_ros]: Angles: [0.02392284040835757, -2.070472261984838]
[lighthouse_ros-1] [INFO] [1727466691.627096918] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.629975449] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.632760536] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.635409514] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.640845080] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.643256487] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.645529916] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.648407020] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.651814820] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.654549575] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.657260941] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.659781569] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.666997793] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.669890989] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.673302012] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.676929290] [lighthouse_ros]: Angles: [0.023857322313392215, -2.0705377800798033]
[lighthouse_ros-1] [INFO] [1727466691.680786990] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.683700057] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.686184853] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.688511799] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466691.691569215] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.694091714] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.696836561] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.699577482] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466691.702641361] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.705172619] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.708573604] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.710970086] [lighthouse_ros]: Angles: [2.1054065102203756, 0.011011407827180575]
[lighthouse_ros-1] [INFO] [1727466691.713923930] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.716647278] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.719128610] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.721501797] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.724369660] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.727012009] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.729226549] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.732328021] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.735498176] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.738190413] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.740773096] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.744017195] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466691.746932687] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.749455742] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.752293272] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.754686717] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466691.757748023] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.760300151] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.762621134] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466691.765266056] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.269361088] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.274762432] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.277491464] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.280154164] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.283359042] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.286218554] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.288661683] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.290911464] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.293544738] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.295760649] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.297985837] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.300714907] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.303837619] [lighthouse_ros]: Angles: [2.1053540957444037, 0.010958993351208646]
[lighthouse_ros-1] [INFO] [1727466692.306414339] [lighthouse_ros]: Angles: [2.1053540957444037, 0.010958993351208646]
[lighthouse_ros-1] [INFO] [1727466692.308925171] [lighthouse_ros]: Angles: [2.1053540957444037, 0.010958993351208646]
[lighthouse_ros-1] [INFO] [1727466692.311354764] [lighthouse_ros]: Angles: [2.1053540957444037, 0.010958993351208646]
[lighthouse_ros-1] [INFO] [1727466692.314668917] [lighthouse_ros]: Angles: [0.023935944027350553, -2.0704591583658445]
[lighthouse_ros-1] [INFO] [1727466692.316932827] [lighthouse_ros]: Angles: [0.023935944027350553, -2.0704591583658445]
[lighthouse_ros-1] [INFO] [1727466692.319530843] [lighthouse_ros]: Angles: [0.023935944027350553, -2.0704591583658445]
[lighthouse_ros-1] [INFO] [1727466692.322176580] [lighthouse_ros]: Angles: [0.023935944027350553, -2.0704591583658445]
[lighthouse_ros-1] [INFO] [1727466692.325040907] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.327452630] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.329769261] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.332079689] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.335368954] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.338045487] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.340495190] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.343072781] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.346180974] [lighthouse_ros]: Angles: [2.105472028315341, 0.01107692592214593]
[lighthouse_ros-1] [INFO] [1727466692.348859230] [lighthouse_ros]: Angles: [2.105472028315341, 0.01107692592214593]
[lighthouse_ros-1] [INFO] [1727466692.351256008] [lighthouse_ros]: Angles: [2.105472028315341, 0.01107692592214593]
[lighthouse_ros-1] [INFO] [1727466692.354222481] [lighthouse_ros]: Angles: [2.105472028315341, 0.01107692592214593]
[lighthouse_ros-1] [INFO] [1727466692.357167251] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.359558567] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.361923864] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.364252662] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.367067397] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.369744245] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.372403112] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.374939222] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.378141599] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.380772448] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.383535683] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.385946276] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.389130635] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.391599653] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.393983617] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.396353951] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.399159464] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.401378153] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.404197721] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.406937012] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.409878449] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.412418614] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.415563714] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.417889327] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.420650915] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.423428558] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.425908501] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.428236448] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.431161181] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.433501034] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.435768351] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.438632549] [lighthouse_ros]: Angles: [2.105367199363397, 0.010972096970202072]
[lighthouse_ros-1] [INFO] [1727466692.441701409] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.444265204] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.446798146] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.449910562] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.452638076] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.455056447] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.457671962] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.460155425] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.463104583] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466692.465645508] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466692.468045471] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466692.470358936] [lighthouse_ros]: Angles: [0.02394904764634398, -2.070446054746851]
[lighthouse_ros-1] [INFO] [1727466692.473848309] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.476370567] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.478990360] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.481616876] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.485083712] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.487411732] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.489856028] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.492425822] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.495376277] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.497697909] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.500152501] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.502539335] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.505297849] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466692.508061733] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466692.510675896] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466692.513140507] [lighthouse_ros]: Angles: [2.1054327174583625, 0.011037615065167428]
[lighthouse_ros-1] [INFO] [1727466692.516093407] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.519041343] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.521370215] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.523693458] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.527135294] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.529630849] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.532008238] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.534424442] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.539135223] [lighthouse_ros]: Angles: [2.105393406601383, 0.010998304208188037]
[lighthouse_ros-1] [INFO] [1727466692.541641758] [lighthouse_ros]: Angles: [2.105393406601383, 0.010998304208188037]
[lighthouse_ros-1] [INFO] [1727466692.544666212] [lighthouse_ros]: Angles: [2.105393406601383, 0.010998304208188037]
[lighthouse_ros-1] [INFO] [1727466692.547486077] [lighthouse_ros]: Angles: [2.105393406601383, 0.010998304208188037]
[lighthouse_ros-1] [INFO] [1727466692.550871581] [lighthouse_ros]: Angles: [0.023988358503322926, -2.0704067438898726]
[lighthouse_ros-1] [INFO] [1727466692.553705223] [lighthouse_ros]: Angles: [0.023988358503322926, -2.0704067438898726]
[lighthouse_ros-1] [INFO] [1727466692.556479384] [lighthouse_ros]: Angles: [0.023988358503322926, -2.0704067438898726]
[lighthouse_ros-1] [INFO] [1727466692.558839145] [lighthouse_ros]: Angles: [0.023988358503322926, -2.0704067438898726]
[lighthouse_ros-1] [INFO] [1727466692.561723397] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.564395171] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.566804450] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.569138173] [lighthouse_ros]: Angles: [2.105419613839369, 0.011024511446174001]
[lighthouse_ros-1] [INFO] [1727466692.572104498] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.574368834] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.576961776] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.579661087] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.582759910] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.585295279] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.588207235] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.590717419] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.593452674] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.596130577] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.598704668] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.601016762] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.603921681] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.606371255] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.608567184] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.611029184] [lighthouse_ros]: Angles: [2.1053803029823897, 0.01098520058919461]
[lighthouse_ros-1] [INFO] [1727466692.614274468] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.616734856] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.619318002] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.622148329] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.625738719] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.628056036] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
[lighthouse_ros-1] [INFO] [1727466692.630797531] [lighthouse_ros]: Angles: [-2.0943557915362163, -4.188750893929411]
